id,incident_group_id,source_type,text,label,priority,timestamp
202,240,log,"CRITICAL redis-sentinel PrimaryUnavailable: failover in progress, replica not ready at 2024-01-18 00:04:00",database_failure,high,2024-01-18 00:04:00
203,25,alert,ALERT: api_401_rate on oauth2-server exceeded 2% -> 13% unauthorized,authentication_failure,high,2024-01-20 00:43:00
204,4,log,WARN api-gateway PushTimeout: MFA push undelivered to skowalski after 30s at 2024-01-15 16:39:00,authentication_failure,medium,2024-01-15 16:39:00
205,194,log,ERROR pvc-controller VolumeBindTimeout: PVC for search-service unbound in prod at 2024-01-19 16:17:00,deployment_issue,medium,2024-01-19 16:17:00
206,255,ticket,Database cassandra-node-01 returning connection refused. checkout-svc cannot connect to backend.,database_failure,high,2024-01-21 00:27:00
207,70,alert,ALERT: auth_error_rate on ad-connector exceeded 5% -> 29% over 10min,authentication_failure,medium,2024-01-29 00:43:00
208,105,log,WARN edge-router-01 TranslationFail: SNAT pool exhausted on subnet 10.2.8.0/24 at 2024-01-16 00:13:00,network_issue,medium,2024-01-16 00:13:00
209,142,alert,ALERT: network_latency_ms on border-router p99 exceeded 200ms -> 528ms,network_issue,medium,2024-01-23 08:31:00
210,197,alert,ALERT: image_pull_failures for payments-api in prod-eu -> 7 failures,deployment_issue,medium,2024-01-20 08:35:00
211,116,alert,ALERT: vpn_stability on core-switch-A below 99% -> 63% uptime,network_issue,high,2024-01-18 04:41:00
212,165,ticket,Firewall rule blocking traffic between VLAN 30 and VLAN 50 via spine-switch-02.,network_issue,medium,2024-01-28 00:18:00
213,69,log,ERROR api-gateway AssertionExpired: SAML response out of skew for crossi at 2024-01-28 16:38:00,authentication_failure,medium,2024-01-28 16:38:00
214,180,alert,ALERT: pod_restarts on search-service exceeded 3 -> 13 restarts in prod-apac,deployment_issue,medium,2024-01-17 00:41:00
215,209,log,ERROR argo-rollouts CanaryFailed: 15.5% errors for payments-api in prod-eu at 2024-01-22 16:07:00,deployment_issue,high,2024-01-22 16:07:00
216,33,log,ERROR ldap-directory TGTRenewalFailed: KDC unreachable for bsantos at 2024-01-21 12:12:00,authentication_failure,high,2024-01-21 12:12:00
217,224,ticket,Helm chart deployment of inventory-svc stuck in pending state in prod-core. PVC not bound.,deployment_issue,medium,2024-01-25 16:04:00
218,140,alert,ALERT: packet_loss_rate on edge-router-01 exceeded threshold 5% -> 49% over 10min,network_issue,high,2024-01-23 00:28:00
219,181,ticket,Deployment rollback triggered for gateway-proxy in prod. Health check failing.,deployment_issue,medium,2024-01-17 04:09:00
220,31,ticket,SSO login broken via mfa-broker. JWT expired errors for fmüller in browser console.,authentication_failure,medium,2024-01-21 04:07:00
221,9,ticket,Password reset failed on ad-connector. SMTP relay rejecting auth for crossi.,authentication_failure,high,2024-01-16 16:23:00
222,5,log,ERROR kerberos-kdc AuthRejected: Bearer token mismatch for jsmith at 2024-01-16 00:11:00,authentication_failure,medium,2024-01-16 00:11:00
223,235,alert,ALERT: db_connection_failures on redis-sentinel exceeded 1% -> 17% failing,database_failure,high,2024-01-17 00:30:00
224,93,alert,ALERT: ldap_timeout_rate on mfa-broker exceeded 1% -> 24% timing out,authentication_failure,medium,2024-02-02 12:18:00
225,258,log,CRITICAL mongodb-cluster-01 ReplicationLagCritical: lag=200s primary diverged at 2024-01-21 12:12:00,database_failure,high,2024-01-21 12:12:00
226,107,alert,ALERT: lb_5xx_rate on firewall-cluster exceeded 1% -> 22% upstream errors,network_issue,medium,2024-01-16 08:17:00
227,195,ticket,CI/CD pipeline failing at integration stage for reporting-api after merge to prod-us.,deployment_issue,medium,2024-01-20 00:09:00
228,114,log,ERROR spine-switch-02 HighLatency: RTT 528ms to 138.28.63.133 at 2024-01-17 16:39:00,network_issue,medium,2024-01-17 16:39:00
229,54,ticket,OAuth2 token endpoint on ldap-directory returning 401 for account tlefevre.,authentication_failure,high,2024-01-25 16:10:00
230,139,log,WARN border-router TopologyChange: STP reconverging on VLAN 30 at 2024-01-22 16:31:00,network_issue,medium,2024-01-22 16:31:00
231,132,alert,ALERT: network_latency_ms on wan-gateway p99 exceeded 200ms -> 751ms,network_issue,medium,2024-01-21 08:35:00
232,12,ticket,Active Directory auth failing via kerberos-kdc for user alopez.,authentication_failure,high,2024-01-17 08:25:00
233,170,alert,ALERT: pod_restarts on gateway-proxy exceeded 3 -> 10 restarts in prod-apac,deployment_issue,medium,2024-01-15 00:30:00
234,141,alert,ALERT: dns_failures on spine-switch-02 exceeded 10/min -> 72/min sustained,network_issue,high,2024-01-23 04:32:00
235,3,log,ERROR api-gateway TGTRenewalFailed: KDC unreachable for abolarin at 2024-01-15 12:25:00,authentication_failure,high,2024-01-15 12:25:00
236,9,alert,ALERT: ad_bind_failures on ad-connector exceeded 5/min -> 40/min,authentication_failure,high,2024-01-16 16:30:00
237,144,log,ERROR spine-switch-02 HighLatency: RTT 791ms to 135.251.235.44 at 2024-01-23 16:40:00,network_issue,medium,2024-01-23 16:40:00
238,87,log,ERROR mfa-broker QueryTimeout: AD LDAP query timed out for bsantos at 2024-02-01 08:08:00,authentication_failure,medium,2024-02-01 08:08:00
239,189,log,ERROR argo-rollouts CanaryFailed: 12.7% errors for data-pipeline in prod-core at 2024-01-18 16:39:00,deployment_issue,high,2024-01-18 16:39:00
240,272,log,CRITICAL acme-client CertValidationError: JWT signing cert expired for auth.company.com at 2024-01-17 08:24:00,certificate_expiry,high,2024-01-17 08:24:00
241,133,log,CRITICAL dns-resolver-prod RouteFlap: BGP session dropped with peer 190.185.39.235 at 2024-01-21 12:11:00,network_issue,high,2024-01-21 12:11:00
242,33,ticket,MFA push notifications not delivered via ldap-directory. User bsantos locked out.,authentication_failure,high,2024-01-21 12:07:00
243,134,alert,ALERT: bgp_sessions on spine-switch-02 below threshold 2 -> 0 active,network_issue,high,2024-01-21 16:40:00
244,134,log,ERROR spine-switch-02 HighLatency: RTT 818ms to 140.228.28.117 at 2024-01-21 16:24:00,network_issue,medium,2024-01-21 16:24:00
245,229,ticket,Deadlock detected on mongodb-cluster-01. auth-service write operations timing out.,database_failure,high,2024-01-15 16:19:00
246,102,log,ERROR wan-gateway RuleViolation: traffic blocked src=19.146.241.179 dst=45.240.229.158 port=80 at 2024-01-15 08:29:00,network_issue,medium,2024-01-15 08:29:00
247,81,alert,ALERT: jwt_failures on sso-provider exceeded 50/min -> 130/min,authentication_failure,high,2024-01-31 04:54:00
248,77,log,ERROR sso-provider QueryTimeout: AD LDAP query timed out for bsantos at 2024-01-30 08:25:00,authentication_failure,medium,2024-01-30 08:25:00
249,262,log,CRITICAL haproxy-ssl CertValidationError: JWT signing cert expired for auth.company.com at 2024-01-15 08:28:00,certificate_expiry,high,2024-01-15 08:28:00
250,123,ticket,DNS lookup failures affecting border-router. Routing misconfiguration suspected on 23.245.87.135.,network_issue,medium,2024-01-19 12:13:00
251,157,alert,ALERT: lb_5xx_rate on spine-switch-02 exceeded 1% -> 24% upstream errors,network_issue,medium,2024-01-26 08:50:00
252,37,alert,ALERT: kerberos_failures on ad-connector exceeded 10/min -> 59/min,authentication_failure,high,2024-01-22 08:29:00
253,225,log,ERROR redis-cache ConnectionRefused: cannot reach primary host at 2024-01-15 00:15:00,database_failure,medium,2024-01-15 00:15:00
254,117,log,CRITICAL load-balancer-web TunnelDown: IPSec SA expired for 116.247.237.53 at 2024-01-18 08:15:00,network_issue,high,2024-01-18 08:15:00
255,120,alert,ALERT: packet_loss_rate on vpn-concentrator exceeded threshold 5% -> 58% over 10min,network_issue,high,2024-01-19 00:21:00
256,273,ticket,API calls to cloudflare-origin failing with SSL verification error. auth.company.com cert not trusted.,certificate_expiry,medium,2024-01-17 12:00:00
257,72,log,CRITICAL oauth2-server BindFailure: LDAP error 49 invalid credentials for tlefevre at 2024-01-29 08:35:00,authentication_failure,high,2024-01-29 08:35:00
258,221,log,ERROR helm-controller DeployFailed: rollout of search-service failed in prod-data at 2024-01-25 04:07:00,deployment_issue,high,2024-01-25 04:07:00
259,116,ticket,Failover not triggering on core-switch-A. Redundant path to 156.213.15.128 unavailable.,network_issue,high,2024-01-18 04:14:00
260,60,log,ERROR identity-provider TokenValidationException: JWT expired for user rnguyen at 2024-01-27 00:16:00,authentication_failure,medium,2024-01-27 00:16:00
261,29,alert,ALERT: ad_bind_failures on oauth2-server exceeded 5/min -> 24/min,authentication_failure,high,2024-01-20 16:12:00
262,226,log,CRITICAL redis-cache ConnectionPoolExhausted: max 10 connections reached at 2024-01-15 04:26:00,database_failure,high,2024-01-15 04:26:00
263,26,ticket,Kerberos ticket renewal broken on auth-service for user alopez after patch.,authentication_failure,high,2024-01-20 04:12:00
264,215,log,WARN ci-runner TestFailure: integration tests failed for search-service in prod-core at 2024-01-24 00:31:00,deployment_issue,high,2024-01-24 00:31:00
265,74,ticket,OAuth2 token endpoint on token-service returning 401 for account skowalski.,authentication_failure,high,2024-01-29 16:25:00
266,94,ticket,OAuth2 token endpoint on sso-provider returning 401 for account crossi.,authentication_failure,high,2024-02-02 16:29:00
267,34,ticket,OAuth2 token endpoint on ad-connector returning 401 for account alopez.,authentication_failure,high,2024-01-21 16:01:00
268,232,log,"CRITICAL redis-cache OOMKilled: memory limit exceeded, connections dropped at 2024-01-16 08:29:00",database_failure,high,2024-01-16 08:29:00
269,47,alert,ALERT: kerberos_failures on kerberos-kdc exceeded 10/min -> 51/min,authentication_failure,high,2024-01-24 08:18:00
270,50,alert,ALERT: auth_error_rate on saml-proxy exceeded 5% -> 34% over 10min,authentication_failure,medium,2024-01-25 00:23:00
271,224,log,ERROR pvc-controller VolumeBindTimeout: PVC for inventory-svc unbound in prod-core at 2024-01-25 16:10:00,deployment_issue,medium,2024-01-25 16:10:00
272,94,alert,ALERT: mfa_push_failures on sso-provider exceeded 5% -> 32% undelivered,authentication_failure,high,2024-02-02 16:46:00
273,0,ticket,Users unable to authenticate via token-service. Token validation failed for alopez.,authentication_failure,high,2024-01-15 00:07:00
274,275,ticket,JWT signing certificate on api-gateway-tls expired. Token validation failing for fmüller.,certificate_expiry,high,2024-01-18 00:20:00
275,112,alert,ALERT: network_latency_ms on core-switch-A p99 exceeded 200ms -> 765ms,network_issue,medium,2024-01-17 08:33:00
276,218,log,CRITICAL flyway MigrationFailed: schema V66 failed for analytics-api at 2024-01-24 12:13:00,deployment_issue,high,2024-01-24 12:13:00
277,171,alert,ALERT: deployment_rollback triggered for auth-worker in prod-us — health check failing,deployment_issue,medium,2024-01-15 04:51:00
278,111,ticket,VPN connectivity dropped via core-switch-A. Firewall blocking outbound on port 443.,network_issue,medium,2024-01-17 04:25:00
279,46,alert,ALERT: session_expiry on oauth2-server exceeded 20/min -> 58/min,authentication_failure,high,2024-01-24 04:14:00
280,90,ticket,Users unable to authenticate via api-gateway. Token validation failed for bsantos.,authentication_failure,high,2024-02-02 00:05:00
281,190,alert,ALERT: pod_restarts on checkout-svc exceeded 3 -> 5 restarts in prod-us,deployment_issue,medium,2024-01-19 00:30:00
282,213,log,CRITICAL node-controller NodeNotReady: node hosting checkout-svc failed check at 2024-01-23 12:17:00,deployment_issue,high,2024-01-23 12:17:00
283,109,alert,ALERT: dhcp_utilization on spine-switch-02 exceeded 90% -> 93% pool used,network_issue,high,2024-01-16 16:36:00
284,174,ticket,Helm chart deployment of payments-api stuck in pending state in prod-apac. PVC not bound.,deployment_issue,medium,2024-01-15 16:20:00
285,57,ticket,API gateway sso-provider rejecting Bearer tokens. Auth backend unreachable for jsmith.,authentication_failure,high,2024-01-26 08:20:00
286,243,log,WARN cassandra-node-01 SlowQuery: blocking 20 connections for 31.0s at 2024-01-18 12:27:00,database_failure,medium,2024-01-18 12:27:00
287,219,log,ERROR argo-rollouts CanaryFailed: 11.3% errors for order-service in prod at 2024-01-24 16:39:00,deployment_issue,high,2024-01-24 16:39:00
288,248,alert,ALERT: connection_pool_usage on clickhouse-01 exceeded 90% -> 50 connections active,database_failure,high,2024-01-19 12:30:00
289,209,alert,ALERT: sidecar_injection_failures for payments-api exceeded 0 -> 4 missing in prod-eu,deployment_issue,medium,2024-01-22 16:26:00
290,106,log,ERROR edge-router-01 UpstreamTimeout: backend 149.242.129.10 unreachable at 2024-01-16 04:10:00,network_issue,medium,2024-01-16 04:10:00
291,183,ticket,Kubernetes node NotReady after upgrade. Workloads for checkout-svc evicted in prod-core.,deployment_issue,medium,2024-01-17 12:00:00
292,17,log,ERROR sso-provider QueryTimeout: AD LDAP query timed out for abolarin at 2024-01-18 08:17:00,authentication_failure,medium,2024-01-18 08:17:00
293,103,ticket,DNS lookup failures affecting dns-resolver-prod. Routing misconfiguration suspected on 117.234.32.29.,network_issue,medium,2024-01-15 12:05:00
294,77,ticket,API gateway sso-provider rejecting Bearer tokens. Auth backend unreachable for bsantos.,authentication_failure,high,2024-01-30 08:14:00
295,279,log,CRITICAL traefik-ingress ChainValidationFailed: intermediate cert expired for portal.internal at 2024-01-18 16:33:00,certificate_expiry,high,2024-01-18 16:33:00
296,230,alert,ALERT: primary_unavailable on postgres-primary -> automatic failover not completed,database_failure,high,2024-01-16 00:17:00
297,43,alert,ALERT: ldap_timeout_rate on mfa-broker exceeded 1% -> 30% timing out,authentication_failure,medium,2024-01-23 12:55:00
298,266,alert,ALERT: mtls_auth_failures on nginx-ingress exceeded 1% -> 24% connections rejected,certificate_expiry,high,2024-01-16 04:33:00
299,204,log,ERROR pvc-controller VolumeBindTimeout: PVC for inventory-svc unbound in prod-data at 2024-01-21 16:26:00,deployment_issue,medium,2024-01-21 16:26:00
300,128,alert,ALERT: nat_failures on dns-resolver-prod exceeded 0.1% -> 14% failing,network_issue,high,2024-01-20 12:33:00
301,40,alert,ALERT: auth_error_rate on ldap-directory exceeded 5% -> 25% over 10min,authentication_failure,medium,2024-01-23 00:32:00
302,227,alert,ALERT: replication_lag on mongodb-cluster-01 exceeded 30s -> 223s behind primary,database_failure,high,2024-01-15 08:12:00
303,246,log,CRITICAL mysql-primary ConnectionPoolExhausted: max 50 connections reached at 2024-01-19 04:07:00,database_failure,high,2024-01-19 04:07:00
304,133,ticket,DNS lookup failures affecting dns-resolver-prod. Routing misconfiguration suspected on 73.41.228.136.,network_issue,medium,2024-01-21 12:05:00
305,70,log,ERROR ad-connector TokenValidationException: JWT expired for user skowalski at 2024-01-29 00:25:00,authentication_failure,medium,2024-01-29 00:25:00
306,121,ticket,VPN connectivity dropped via vpn-concentrator. Firewall blocking outbound on port 9200.,network_issue,medium,2024-01-19 04:10:00
307,218,alert,ALERT: migration_job V66 = failed for analytics-api in prod-eu,deployment_issue,high,2024-01-24 12:11:00
308,58,alert,ALERT: oauth_latency_p95 on identity-provider exceeded 500ms -> 1350ms,authentication_failure,medium,2024-01-26 12:40:00
309,50,ticket,Users unable to authenticate via saml-proxy. Token validation failed for fmüller.,authentication_failure,high,2024-01-25 00:05:00
310,216,ticket,Blue/green switch failed for gateway-proxy in prod. Old version still serving traffic.,deployment_issue,high,2024-01-24 04:05:00
311,238,alert,ALERT: connection_pool_usage on mysql-replica exceeded 90% -> 50 connections active,database_failure,high,2024-01-17 12:19:00
312,72,ticket,Active Directory auth failing via oauth2-server for user tlefevre.,authentication_failure,high,2024-01-29 08:28:00
313,168,log,ERROR nat-gateway-eu PoolExhausted: no free leases in 10.2.44.0/24 at 2024-01-28 12:18:00,network_issue,medium,2024-01-28 12:18:00
314,262,alert,ALERT: cert_validation_errors on haproxy-ssl exceeded 0 -> 5 errors for auth.company.com,certificate_expiry,medium,2024-01-15 08:39:00
315,275,log,CRITICAL api-gateway-tls SAMLCertExpired: assertion signing cert invalid for api.prod.corp at 2024-01-18 00:35:00,certificate_expiry,high,2024-01-18 00:35:00
316,137,alert,ALERT: lb_5xx_rate on wan-gateway exceeded 1% -> 30% upstream errors,network_issue,medium,2024-01-22 08:40:00
317,255,alert,ALERT: db_connection_failures on cassandra-node-01 exceeded 1% -> 3% failing,database_failure,high,2024-01-21 00:47:00
318,56,ticket,Kerberos ticket renewal broken on ad-connector for user tlefevre after patch.,authentication_failure,high,2024-01-26 04:14:00
319,56,log,CRITICAL ad-connector ConnectionRefused: Redis auth backend unreachable for tlefevre at 2024-01-26 04:29:00,authentication_failure,high,2024-01-26 04:29:00
320,155,alert,ALERT: wan_throughput on dhcp-server-hq dropped below 500Mbps -> 313Mbps,network_issue,high,2024-01-26 00:40:00
321,128,log,ERROR dns-resolver-prod PoolExhausted: no free leases in 10.0.11.0/24 at 2024-01-20 12:20:00,network_issue,medium,2024-01-20 12:20:00
322,7,log,ERROR saml-proxy QueryTimeout: AD LDAP query timed out for alopez at 2024-01-16 08:35:00,authentication_failure,medium,2024-01-16 08:35:00
323,68,log,WARN token-service RateLimited: token endpoint flooded by requests for ykim at 2024-01-28 12:09:00,authentication_failure,high,2024-01-28 12:09:00
324,262,ticket,Authentication broken for mchen via haproxy-ssl. TLS handshake failing — cert expired.,certificate_expiry,high,2024-01-15 08:13:00
325,125,alert,ALERT: wan_throughput on dns-resolver-prod dropped below 500Mbps -> 288Mbps,network_issue,high,2024-01-20 00:29:00
326,260,log,ERROR nginx-ingress SSLCertExpiredException: certificate for portal.internal expired 6 days ago at 2024-01-15 00:38:00,certificate_expiry,medium,2024-01-15 00:38:00
327,4,ticket,OAuth2 token endpoint on api-gateway returning 401 for account skowalski.,authentication_failure,high,2024-01-15 16:26:00
328,122,log,ERROR firewall-cluster RuleViolation: traffic blocked src=167.153.172.130 dst=140.250.153.122 port=5432 at 2024-01-19 08:27:00,network_issue,medium,2024-01-19 08:27:00
329,10,alert,ALERT: auth_error_rate on ldap-directory exceeded 5% -> 29% over 10min,authentication_failure,medium,2024-01-17 00:37:00
330,203,log,CRITICAL node-controller NodeNotReady: node hosting auth-worker failed check at 2024-01-21 12:19:00,deployment_issue,high,2024-01-21 12:19:00
331,66,ticket,Kerberos ticket renewal broken on identity-provider for user dpatel after patch.,authentication_failure,high,2024-01-28 04:00:00
332,263,ticket,API calls to traefik-ingress failing with SSL verification error. admin.internal cert not trusted.,certificate_expiry,medium,2024-01-15 12:07:00
333,162,ticket,"High latency on core-switch-A. Network degraded, RTT 476ms to gateway 147.95.187.84.",network_issue,medium,2024-01-27 08:11:00
334,97,ticket,API gateway api-gateway rejecting Bearer tokens. Auth backend unreachable for jsmith.,authentication_failure,high,2024-02-03 08:09:00
335,119,log,WARN core-switch-A TopologyChange: STP reconverging on VLAN 30 at 2024-01-18 16:33:00,network_issue,medium,2024-01-18 16:33:00
336,171,ticket,Deployment rollback triggered for auth-worker in prod-us. Health check failing.,deployment_issue,medium,2024-01-15 04:25:00
337,108,log,ERROR nat-gateway-eu PoolExhausted: no free leases in 10.0.46.0/24 at 2024-01-16 12:33:00,network_issue,medium,2024-01-16 12:33:00
338,60,alert,ALERT: auth_error_rate on identity-provider exceeded 5% -> 38% over 10min,authentication_failure,medium,2024-01-27 00:24:00
339,50,log,ERROR saml-proxy TokenValidationException: JWT expired for user fmüller at 2024-01-25 00:06:00,authentication_failure,medium,2024-01-25 00:06:00
340,185,log,WARN ci-runner TestFailure: integration tests failed for data-pipeline in prod-apac at 2024-01-18 00:07:00,deployment_issue,high,2024-01-18 00:07:00
341,136,ticket,Failover not triggering on firewall-cluster. Redundant path to 55.201.65.187 unavailable.,network_issue,high,2024-01-22 04:26:00
342,115,alert,ALERT: wan_throughput on bgp-peer-isp1 dropped below 500Mbps -> 31Mbps,network_issue,high,2024-01-18 00:49:00
343,45,alert,ALERT: api_401_rate on kerberos-kdc exceeded 2% -> 12% unauthorized,authentication_failure,high,2024-01-24 00:35:00
344,171,log,ERROR helm-controller DeployFailed: rollout of auth-worker failed in prod-us at 2024-01-15 04:31:00,deployment_issue,high,2024-01-15 04:31:00
345,68,alert,ALERT: oauth_latency_p95 on token-service exceeded 500ms -> 1605ms,authentication_failure,medium,2024-01-28 12:14:00
346,140,ticket,Users on subnet 10.4.13.0/24 reporting packet loss. DNS resolution failing for edge-router-01.,network_issue,medium,2024-01-23 00:17:00
347,21,ticket,SSO login broken via token-service. JWT expired errors for fmüller in browser console.,authentication_failure,medium,2024-01-19 04:03:00
348,186,ticket,Blue/green switch failed for notification-worker in prod-eu. Old version still serving traffic.,deployment_issue,high,2024-01-18 04:22:00
349,88,alert,ALERT: oauth_latency_p95 on saml-proxy exceeded 500ms -> 999ms,authentication_failure,medium,2024-02-01 12:10:00
350,112,ticket,"High latency on core-switch-A. Network degraded, RTT 778ms to gateway 150.148.153.218.",network_issue,medium,2024-01-17 08:17:00
351,6,ticket,Kerberos ticket renewal broken on ad-connector for user crossi after patch.,authentication_failure,high,2024-01-16 04:20:00
352,192,ticket,Container image pull failing for payments-api in prod. Registry credentials expired.,deployment_issue,medium,2024-01-19 08:29:00
353,129,log,WARN edge-router-01 TopologyChange: STP reconverging on VLAN 20 at 2024-01-20 16:12:00,network_issue,medium,2024-01-20 16:12:00
354,101,ticket,VPN connectivity dropped via wan-gateway. Firewall blocking outbound on port 5432.,network_issue,medium,2024-01-15 04:00:00
355,185,ticket,CI/CD pipeline failing at integration stage for data-pipeline after merge to prod-apac.,deployment_issue,medium,2024-01-18 00:02:00
356,265,alert,ALERT: jwt_signing_cert_expiry on vault-pki -> token validation failing for api.internal,certificate_expiry,high,2024-01-16 00:08:00
357,75,ticket,LDAP bind failing on saml-proxy. Directory returning connection refused for rnguyen.,authentication_failure,high,2024-01-30 00:08:00
358,173,log,CRITICAL node-controller NodeNotReady: node hosting billing-service failed check at 2024-01-15 12:22:00,deployment_issue,high,2024-01-15 12:22:00
359,243,alert,ALERT: slow_queries on cassandra-node-01 exceeded 10/min -> 21/min blocking,database_failure,medium,2024-01-18 12:47:00
360,274,ticket,"VPN login failing via traefik-ingress. Certificate validation error for skowalski, cert expired.",certificate_expiry,medium,2024-01-17 16:26:00
361,37,ticket,API gateway ad-connector rejecting Bearer tokens. Auth backend unreachable for jsmith.,authentication_failure,high,2024-01-22 08:14:00
362,71,log,ERROR sso-provider OAuthError: invalid_grant for ykim at 2024-01-29 04:06:00,authentication_failure,medium,2024-01-29 04:06:00
363,120,log,ERROR vpn-concentrator PacketLossException: 43% loss on 21.205.26.146 at 2024-01-19 00:06:00,network_issue,medium,2024-01-19 00:06:00
364,167,alert,ALERT: lb_5xx_rate on core-switch-A exceeded 1% -> 22% upstream errors,network_issue,medium,2024-01-28 08:29:00
365,200,log,CRITICAL kubelet OOMKilled: container gateway-proxy killed in prod at 2024-01-21 00:28:00,deployment_issue,high,2024-01-21 00:28:00
366,178,ticket,Database migration V58 failed during billing-service deployment in prod-eu.,deployment_issue,high,2024-01-16 12:29:00
367,177,alert,ALERT: image_pull_failures for order-service in prod-us -> 10 failures,deployment_issue,medium,2024-01-16 08:21:00
368,168,ticket,Users cannot reach nat-gateway-eu. NAT translation failing on gateway 115.30.141.222.,network_issue,medium,2024-01-28 12:15:00
369,2,ticket,Active Directory auth failing via api-gateway for user alopez.,authentication_failure,high,2024-01-15 08:17:00
370,17,alert,ALERT: kerberos_failures on sso-provider exceeded 10/min -> 31/min,authentication_failure,high,2024-01-18 08:33:00
371,157,ticket,BGP propagation delay on spine-switch-02 causing connectivity failures from 49.216.193.19.,network_issue,medium,2024-01-26 08:24:00
372,205,log,WARN ci-runner TestFailure: integration tests failed for data-pipeline in prod at 2024-01-22 00:35:00,deployment_issue,high,2024-01-22 00:35:00
373,67,log,ERROR oauth2-server QueryTimeout: AD LDAP query timed out for jsmith at 2024-01-28 08:34:00,authentication_failure,medium,2024-01-28 08:34:00
374,5,ticket,LDAP bind failing on kerberos-kdc. Directory returning connection refused for jsmith.,authentication_failure,high,2024-01-16 00:08:00
375,18,alert,ALERT: oauth_latency_p95 on kerberos-kdc exceeded 500ms -> 1537ms,authentication_failure,medium,2024-01-18 12:13:00
376,267,alert,ALERT: saml_cert_invalid on envoy-sds -> SSO login broken for api.internal,certificate_expiry,high,2024-01-16 08:21:00
377,252,log,"CRITICAL timescaledb-prod OOMKilled: memory limit exceeded, connections dropped at 2024-01-20 08:24:00",database_failure,high,2024-01-20 08:24:00
378,1,alert,ALERT: jwt_failures on ad-connector exceeded 50/min -> 106/min,authentication_failure,high,2024-01-15 04:19:00
379,176,alert,ALERT: canary_error_rate on order-service exceeded 5% -> 9.1% in prod-apac,deployment_issue,medium,2024-01-16 04:31:00
380,162,alert,ALERT: network_latency_ms on core-switch-A p99 exceeded 200ms -> 890ms,network_issue,medium,2024-01-27 08:30:00
381,126,log,ERROR firewall-cluster UpstreamTimeout: backend 83.40.177.237 unreachable at 2024-01-20 04:06:00,network_issue,medium,2024-01-20 04:06:00
382,254,alert,ALERT: health_check_failures on clickhouse-01 -> order-service reporting DB unreachable,database_failure,high,2024-01-20 16:32:00
383,113,alert,ALERT: firewall_drop_rate on dhcp-server-hq exceeded 1% -> 6% blocked,network_issue,high,2024-01-17 12:37:00
384,237,ticket,Replication lag on mongodb-cluster-01 exceeded 60s. payments-api serving stale data to users.,database_failure,high,2024-01-17 08:10:00
385,114,ticket,Intermittent packet loss on WAN link via spine-switch-02. Throughput reduced by 45%.,network_issue,medium,2024-01-17 16:30:00
386,225,alert,ALERT: db_connection_failures on redis-cache exceeded 1% -> 8% failing,database_failure,high,2024-01-15 00:27:00
387,89,ticket,Password reset failed on session-store. SMTP relay rejecting auth for abolarin.,authentication_failure,high,2024-02-01 16:16:00
388,10,ticket,Users unable to authenticate via ldap-directory. Token validation failed for mchen.,authentication_failure,high,2024-01-17 00:12:00
389,215,ticket,CI/CD pipeline failing at integration stage for search-service after merge to prod-core.,deployment_issue,medium,2024-01-24 00:17:00
390,104,log,ERROR vpn-concentrator HighLatency: RTT 795ms to 130.22.198.252 at 2024-01-15 16:34:00,network_issue,medium,2024-01-15 16:34:00
391,19,log,ERROR oauth2-server AssertionExpired: SAML response out of skew for mchen at 2024-01-18 16:40:00,authentication_failure,medium,2024-01-18 16:40:00
392,145,alert,ALERT: wan_throughput on wan-gateway dropped below 500Mbps -> 13Mbps,network_issue,high,2024-01-24 00:26:00
393,91,log,ERROR mfa-broker OAuthError: invalid_grant for abolarin at 2024-02-02 04:19:00,authentication_failure,medium,2024-02-02 04:19:00
394,14,log,WARN sso-provider PushTimeout: MFA push undelivered to rnguyen after 30s at 2024-01-17 16:12:00,authentication_failure,medium,2024-01-17 16:12:00
395,62,log,CRITICAL api-gateway BindFailure: LDAP error 49 invalid credentials for abolarin at 2024-01-27 08:21:00,authentication_failure,high,2024-01-27 08:21:00
396,94,log,WARN sso-provider PushTimeout: MFA push undelivered to crossi after 30s at 2024-02-02 16:34:00,authentication_failure,medium,2024-02-02 16:34:00
397,266,ticket,nginx-ingress presenting expired cert for auth.company.com. Users report access denied errors.,certificate_expiry,medium,2024-01-16 04:22:00
398,149,alert,ALERT: dhcp_utilization on edge-router-01 exceeded 90% -> 92% pool used,network_issue,high,2024-01-24 16:33:00
399,147,alert,ALERT: lb_5xx_rate on vpn-concentrator exceeded 1% -> 12% upstream errors,network_issue,medium,2024-01-24 08:47:00
400,69,ticket,Password reset failed on api-gateway. SMTP relay rejecting auth for crossi.,authentication_failure,high,2024-01-28 16:27:00
401,233,log,WARN mysql-primary SlowQuery: blocking 100 connections for 18.7s at 2024-01-16 12:15:00,database_failure,medium,2024-01-16 12:15:00
402,248,log,CRITICAL clickhouse-01 ReplicationLagCritical: lag=144s primary diverged at 2024-01-19 12:28:00,database_failure,high,2024-01-19 12:28:00
403,269,alert,ALERT: certificate_chain_broken on vault-pki for admin.internal -> 6 services affected,certificate_expiry,high,2024-01-16 16:42:00
404,77,alert,ALERT: kerberos_failures on sso-provider exceeded 10/min -> 14/min,authentication_failure,high,2024-01-30 08:19:00
405,233,ticket,Slow query on mysql-primary blocking 100 connections. search-service degraded.,database_failure,medium,2024-01-16 12:14:00
